s,C,g/g,g/g,g/g,g/g,g/g,1/s,1/s,1/s,1/s,1/s,W/g,W/g
Time,Temp,Total Mass,vegetation Mass,MOISTURE Mass,CHAR Mass,ASH Mass,Total MLR,vegetation MLR,MOISTURE MLR,CHAR MLR,ASH MLR,MCC,DSC
 4.5960000E+003, 4.0804019E+002, 1.3395791E-001, 4.3575750E-003, 9.0642807E-020, 1.2941898E-001, 1.8135093E-004, 2.9119192E-005, 3.5367138E-005, 0.0000000E+000,-4.0246064E-006,-2.2233394E-006, 0.0000000E+000,-2.8731525E-001
 4.6080000E+003, 4.0904730E+002, 1.3361165E-001, 3.9493809E-003, 9.0642807E-020, 1.2945223E-001, 2.1003763E-004, 2.8632317E-005, 3.2691270E-005, 0.0000000E+000,-1.4935188E-006,-2.5654349E-006, 0.0000000E+000,-3.3605593E-001
 4.6200000E+003, 4.1005548E+002, 1.3326970E-001, 3.5724407E-003, 9.0642807E-020, 1.2945414E-001, 2.4312953E-004, 2.8404489E-005, 3.0157778E-005, 0.0000000E+000, 1.2053617E-006,-2.9586506E-006, 0.0000000E+000,-3.9187577E-001
 4.6320000E+003, 4.1106488E+002, 1.3292882E-001, 3.2250583E-003, 9.0642807E-020, 1.2942247E-001, 2.8128366E-004, 2.8459299E-005, 2.7764421E-005, 0.0000000E+000, 4.1052849E-006,-3.4104078E-006, 0.0000000E+000,-4.5581257E-001
 4.6440000E+003, 4.1207568E+002, 1.3258544E-001, 2.9055676E-003, 9.0642807E-020, 1.2935461E-001, 3.2525224E-004, 2.8823593E-005, 2.5508540E-005, 0.0000000E+000, 7.2442272E-006,-3.9291735E-006, 0.0000000E+000,-5.2905041E-001
 4.6560000E+003, 4.1308813E+002, 1.3223568E-001, 2.6123372E-003, 9.0642807E-020, 1.2924744E-001, 3.7589611E-004, 2.9527970E-005, 2.3387072E-005, 0.0000000E+000, 1.0665500E-005,-4.5246024E-006, 0.0000000E+000,-6.1293918E-001
 4.6680000E+003, 4.1410242E+002, 1.3187526E-001, 2.3437743E-003, 9.0642807E-020, 1.2909728E-001, 4.3419984E-004, 3.0607342E-005, 2.1396609E-005, 0.0000000E+000, 1.4418431E-005,-5.2076966E-006, 0.0000000E+000,-7.0901698E-001
 4.6800000E+003, 4.1511884E+002, 1.3149942E-001, 2.0983287E-003, 9.0642807E-020, 1.2889981E-001, 5.0128909E-004, 3.2101565E-005, 1.9533405E-005, 0.0000000E+000, 1.8559147E-005,-5.9909862E-006, 0.0000000E+000,-8.1903529E-001
 4.6920000E+003, 4.1613770E+002, 1.3110296E-001, 1.8744973E-003, 9.0642807E-020, 1.2865001E-001, 5.7844998E-004, 3.4056138E-005, 1.7793440E-005, 0.0000000E+000, 2.3151430E-005,-6.8887325E-006, 0.0000000E+000,-9.4498748E-001
 4.7040000E+003, 4.1715936E+002, 1.3068001E-001, 1.6708268E-003, 9.0642807E-020, 1.2834203E-001, 6.6715124E-004, 3.6522986E-005, 1.6172435E-005, 0.0000000E+000, 2.8267707E-005,-7.9171541E-006, 0.0000000E+000,-1.0891401E+000
 4.7160000E+003, 4.1818427E+002, 1.3022409E-001, 1.4859164E-003, 9.0642807E-020, 1.2796910E-001, 7.6906942E-004, 3.9561353E-005, 1.4665903E-005, 0.0000000E+000, 3.3990131E-005,-9.0946805E-006, 0.0000000E+000,-1.2540685E+000
 4.7280000E+003, 4.1921286E+002, 1.2972794E-001, 1.3184203E-003, 9.0642807E-020, 1.2752341E-001, 8.8611670E-004, 4.3238757E-005, 1.3269182E-005, 0.0000000E+000, 4.0411815E-005,-1.0442238E-005, 0.0000000E+000,-1.4426962E+000
 4.7400000E+003, 4.2024579E+002, 1.2918346E-001, 1.1670492E-003, 9.0642807E-020, 1.2699594E-001, 1.0204734E-003, 4.7632435E-005, 1.1977486E-005, 0.0000000E+000, 4.7638609E-005,-1.1983661E-005, 0.0000000E+000,-1.6583563E+000
 4.7520000E+003, 4.2128357E+002, 1.2858151E-001, 1.0305726E-003, 9.0642807E-020, 1.2637632E-001, 1.1746234E-003, 5.2829186E-005, 1.0785880E-005, 0.0000000E+000, 5.5788965E-005,-1.3745658E-005, 0.0000000E+000,-1.9047740E+000
 4.7640000E+003, 4.2232697E+002, 1.2791190E-001, 9.0781890E-004, 9.0642807E-020, 1.2565267E-001, 1.3513925E-003, 5.8928541E-005, 9.6894109E-006, 0.0000000E+000, 6.4997854E-005,-1.5758722E-005, 0.0000000E+000,-2.1862116E+000
 4.7760000E+003, 4.2337683E+002, 1.2716310E-001, 7.9767668E-004, 9.0642807E-020, 1.2481143E-001, 1.5539954E-003, 6.6042958E-005, 8.6830714E-006, 0.0000000E+000, 7.5417091E-005,-1.8057204E-005, 0.0000000E+000,-2.5074630E+000
 4.7880000E+003, 4.2443420E+002, 1.2632221E-001, 6.9909438E-004, 9.0642807E-020, 1.2383704E-001, 1.7860852E-003, 7.4299605E-005, 7.7618552E-006, 0.0000000E+000, 8.7217573E-005,-2.0679827E-005, 0.0000000E+000,-2.8739402E+000
 4.8000000E+003, 4.2550018E+002, 1.2537469E-001, 6.1108050E-004, 9.0642807E-020, 1.2271180E-001, 2.0518072E-003, 8.3841878E-005, 6.9207822E-006, 0.0000000E+000, 1.0059123E-004,-2.3670133E-005, 0.0000000E+000,-3.2917244E+000
 4.8120000E+003, 4.2657617E+002, 1.2430414E-001, 5.3270295E-004, 9.0642807E-020, 1.2141558E-001, 2.3558610E-003, 9.4830975E-005, 6.1549290E-006, 0.0000000E+000, 1.1575299E-004,-2.7076945E-005, 0.0000000E+000,-3.7676334E+000
 4.8240000E+003, 4.2766370E+002, 1.2309215E-001, 4.6308828E-004, 9.0642807E-020, 1.1992550E-001, 2.7035647E-003, 1.0744733E-004, 5.4594525E-006, 0.0000000E+000, 1.3294267E-004,-3.0954798E-005, 0.0000000E+000,-4.3092823E+000
 4.8360000E+003, 4.2876465E+002, 1.2171801E-001, 4.0142055E-004, 9.0642807E-020, 1.1821567E-001, 3.1009275E-003, 1.2189187E-004, 4.8296147E-006, 0.0000000E+000, 1.5242655E-004,-3.5364301E-005, 0.0000000E+000,-4.9251337E+000
 4.8480000E+003, 4.2988043E+002, 1.2015849E-001, 3.4693995E-004, 9.0642807E-020, 1.1625683E-001, 3.5547204E-003, 1.3837349E-004, 4.2607462E-006, 0.0000000E+000, 1.7448116E-004,-4.0368410E-005, 0.0000000E+000,-5.6239715E+000
 4.8600000E+003, 4.3101498E+002, 1.1838756E-001, 2.9894119E-004, 9.0642807E-020, 1.1401606E-001, 4.0725511E-003, 1.5715795E-004, 3.7484924E-006, 0.0000000E+000, 1.9945639E-004,-4.6046935E-005, 0.0000000E+000,-6.4169536E+000
 4.8720000E+003, 4.3217081E+002, 1.1637615E-001, 2.5677160E-004, 9.0642807E-020, 1.1145643E-001, 4.6629463E-003, 1.7849944E-004, 3.2884911E-006, 0.0000000E+000, 2.2768720E-004,-5.2476254E-005, 0.0000000E+000,-7.3151479E+000
 4.8840000E+003, 4.3335126E+002, 1.1409195E-001, 2.1982918E-004, 9.0642807E-020, 1.0853671E-001, 5.3354027E-003, 2.0267213E-004, 2.8765965E-006, 0.0000000E+000, 2.5953419E-004,-5.9738646E-005, 0.0000000E+000,-8.3292503E+000
 4.8960000E+003, 4.3456070E+002, 1.1149932E-001, 1.8756060E-004, 9.0642807E-020, 1.0521134E-001, 6.1004180E-003, 2.2995907E-004, 2.5088573E-006, 0.0000000E+000, 2.9536919E-004,-6.7918983E-005, 0.0000000E+000,-9.4714766E+000
 4.9080000E+003, 4.3580402E+002, 1.0855929E-001, 1.5945880E-004, 9.0642807E-020, 1.0143035E-001, 6.9694850E-003, 2.6062859E-004, 2.1815094E-006, 0.0000000E+000, 3.3554484E-004,-7.7097742E-005, 0.0000000E+000,-1.0753113E+001
 4.9200000E+003, 4.3708499E+002, 1.0523013E-001, 1.3506088E-004, 9.0642807E-020, 9.7140141E-002, 7.9549300E-003, 2.9482401E-004, 1.8909170E-006, 0.0000000E+000, 3.8025129E-004,-8.7318200E-005, 0.0000000E+000,-1.2180161E+001
 4.9320000E+003, 4.3841312E+002, 1.0146803E-001, 1.1394545E-004, 9.0642807E-020, 9.2284381E-002, 9.0697017E-003, 3.3275929E-004, 1.6338255E-006, 0.0000000E+000, 4.2977001E-004,-9.8644552E-005, 0.0000000E+000,-1.3761510E+001
 4.9440000E+003, 4.3979367E+002, 9.7229242E-002, 9.5730444E-005, 9.0642807E-020, 8.6806774E-002, 1.0326738E-002, 3.7424924E-004, 1.4069957E-006, 0.0000000E+000, 4.8386460E-004,-1.1102235E-004, 0.0000000E+000,-1.5489735E+001
 4.9560000E+003, 4.4122534E+002, 9.2476033E-002, 8.0071673E-005, 9.0642807E-020, 8.0658756E-002, 1.1737198E-002, 4.1831835E-004, 1.2072840E-006, 0.0000000E+000, 5.4127316E-004,-1.2416208E-004, 0.0000000E+000,-1.7324354E+001
 4.9680000E+003, 4.4271106E+002, 8.7184951E-002, 6.6660119E-005, 9.0642807E-020, 7.3810294E-002, 1.3307994E-002, 4.6342376E-004, 1.0319447E-006, 0.0000000E+000, 5.9999735E-004,-1.3760552E-004, 0.0000000E+000,-1.9201344E+001
 4.9800000E+003, 4.4422025E+002, 8.1368342E-002, 5.5221437E-005, 9.0642807E-020, 6.6277705E-002, 1.5035409E-002, 5.0494372E-004, 8.7799162E-007, 0.0000000E+000, 6.5404474E-004,-1.4997897E-004, 0.0000000E+000,-2.0929308E+001
 4.9920000E+003, 4.4569580E+002, 7.5110920E-002, 4.5515098E-005, 9.0642807E-020, 5.8171194E-002, 1.6894210E-002, 5.3508725E-004, 7.4272134E-007, 0.0000000E+000, 6.9331093E-004,-1.5896637E-004, 0.0000000E+000,-2.2184906E+001
 5.0040000E+003, 4.4700006E+002, 6.8626665E-002, 3.7334252E-005, 9.0642807E-020, 4.9768597E-002, 1.8820733E-002, 5.4045639E-004, 6.2332936E-007, 0.0000000E+000, 7.0041762E-004,-1.6058455E-004, 0.0000000E+000,-2.2412487E+001
 5.0160000E+003, 4.4801578E+002, 6.2271439E-002, 3.0498646E-005, 9.0642807E-020, 4.1531805E-002, 2.0709137E-002, 5.1305362E-004, 5.1833115E-007, 0.0000000E+000, 6.6499104E-004,-1.5245577E-004, 0.0000000E+000,-2.1279469E+001
 5.0280000E+003, 4.4874561E+002, 5.6415845E-002, 2.4838113E-005, 9.0642807E-020, 3.3941809E-002, 2.2449195E-002, 4.5988301E-004, 4.2753987E-007, 0.0000000E+000, 5.9611816E-004,-1.3666268E-004, 0.0000000E+000,-1.9075787E+001
 5.0400000E+003, 4.4929803E+002, 5.1276412E-002, 2.0182446E-005, 9.0642807E-020, 2.7279736E-002, 2.3976494E-002, 3.9634400E-004, 3.5076013E-007, 0.0000000E+000, 5.1377737E-004,-1.1778412E-004, 0.0000000E+000,-1.6440720E+001
 5.0520000E+003, 4.4978476E+002, 4.6899848E-002, 1.6368882E-005, 9.0642807E-020, 2.1606361E-002, 2.5277117E-002, 3.3380353E-004, 2.8690050E-007, 0.0000000E+000, 4.3271674E-004,-9.9200115E-005, 0.0000000E+000,-1.3846272E+001
 5.0640000E+003, 4.5026065E+002, 4.3243926E-002, 1.3252774E-005, 9.0642807E-020, 1.6867081E-002, 2.6363593E-002, 2.7669306E-004, 2.3421134E-007, 0.0000000E+000, 3.5868745E-004,-8.2228617E-005, 0.0000000E+000,-1.1476858E+001
 5.0760000E+003, 4.5075760E+002, 4.0232580E-002, 1.0710727E-005, 9.0642807E-020, 1.2963352E-002, 2.7258515E-002, 2.2638208E-004, 1.9092484E-007, 0.0000000E+000, 2.9346830E-004,-6.7277149E-005, 0.0000000E+000,-9.3893185E+000
 5.0880000E+003, 4.5128854E+002, 3.7784487E-002, 8.6398368E-006, 9.0642807E-020, 9.7897993E-003, 2.7986050E-002, 1.8276239E-004, 1.5543252E-007, 0.0000000E+000, 2.3692079E-004,-5.4313838E-005, 0.0000000E+000,-7.5793753E+000
 5.1000000E+003, 4.5186188E+002, 3.5821833E-002, 6.9549906E-006, 9.0642807E-020, 7.2455648E-003, 2.8569313E-002, 1.4536016E-004, 1.2636832E-007, 0.0000000E+000, 1.8843183E-004,-4.3198037E-005, 0.0000000E+000,-6.0273018E+000
 5.1120000E+003, 4.5248172E+002, 3.4273632E-002, 5.5861433E-006, 9.0642807E-020, 5.2386443E-003, 2.9029403E-002, 1.1358868E-004, 1.0258893E-007, 0.0000000E+000, 1.4724160E-004,-3.3755510E-005, 0.0000000E+000,-4.7088394E+000
 5.1240000E+003, 4.5314957E+002, 3.3075728E-002, 4.4757408E-006, 9.0642807E-020, 3.6858688E-003, 2.9385382E-002, 8.6886997E-005, 8.3147903E-008, 0.0000000E+000, 1.1262349E-004,-2.5819636E-005, 0.0000000E+000,-3.6007504E+000
 5.1360000E+003, 4.5386606E+002, 3.2170266E-002, 3.5765477E-006, 9.0642807E-020, 2.5122447E-003, 2.9654445E-002, 6.4766878E-005, 6.7267017E-008, 0.0000000E+000, 8.3944993E-005,-1.9245384E-005, 0.0000000E+000,-2.6827359E+000
 5.1480000E+003, 4.5463040E+002, 3.1504944E-002, 2.8498100E-006, 9.0642807E-020, 1.6499574E-003, 2.9852139E-002, 4.6791225E-005, 5.4306518E-008, 0.0000000E+000, 6.0639824E-005,-1.3902905E-005, 0.0000000E+000,-1.9366996E+000
 5.1600000E+003, 4.5544064E+002, 3.1032493E-002, 2.2637412E-006, 9.0642807E-020, 1.0377193E-003, 2.9992510E-002, 3.2552056E-005, 4.3741096E-008, 0.0000000E+000, 4.2179305E-005,-9.6709891E-006, 0.0000000E+000,-1.3457212E+000
 5.1720000E+003, 4.5629358E+002, 3.0710500E-002, 1.7922738E-006, 9.0642807E-020, 6.2054361E-004, 3.0088164E-002, 2.1642480E-005, 3.5139649E-008, 0.0000000E+000, 2.8036067E-005,-6.4287278E-006, 0.0000000E+000,-8.9292997E-001
 5.1840000E+003, 4.5718475E+002, 3.0501569E-002, 1.4140356E-006, 9.0642807E-020, 3.4993450E-004, 3.0150220E-002, 1.3631699E-005, 2.8148269E-008, 0.0000000E+000, 1.7651646E-005,-4.0480941E-006, 0.0000000E+000,-5.6044126E-001
 5.1960000E+003, 4.5810861E+002, 3.0373672E-002, 1.1115075E-006, 9.0642807E-020, 1.8436888E-004, 3.0188192E-002, 8.0536411E-006, 2.2476421E-008, 0.0000000E+000, 1.0421725E-005,-2.3905602E-006, 0.0000000E+000,-3.2892677E-001
 5.2080000E+003, 4.5905878E+002, 3.0300573E-002, 8.7033476E-007, 9.0642807E-020, 8.9818081E-005, 3.0209884E-002, 4.4140529E-006, 1.7885498E-008, 0.0000000E+000, 5.7053771E-006,-1.3092094E-006, 0.0000000E+000,-1.7787708E-001
 5.2200000E+003, 4.6002869E+002, 3.0261997E-002, 6.7876221E-007, 9.0642807E-020, 3.9999148E-005, 3.0221319E-002, 2.2177114E-006, 1.4179434E-008, 0.0000000E+000, 2.8603611E-006,-6.5682895E-007, 0.0000000E+000,-8.6739369E-002
 5.2320000E+003, 4.6101212E+002, 3.0243425E-002, 5.2717127E-007, 9.0642807E-020, 1.6084201E-005, 3.0226814E-002, 1.0089130E-006, 1.1196950E-008, 0.0000000E+000, 1.2956665E-006,-2.9795046E-007, 0.0000000E+000,-3.6598105E-002
 5.2440000E+003, 4.6200391E+002, 3.0235363E-002, 4.0770234E-007, 9.0642807E-020, 5.7660950E-006, 3.0229189E-002, 4.1092318E-007, 8.8052152E-009, 0.0000000E+000, 5.2269877E-007,-1.2058081E-007, 0.0000000E+000,-1.1813393E-002
 5.2560000E+003, 4.6300034E+002, 3.0232238E-002, 3.1394538E-007, 9.0642807E-020, 1.8216953E-006, 3.0230101E-002, 1.4888938E-007, 6.8946728E-009, 0.0000000E+000, 1.8501066E-007,-4.3015945E-008, 0.0000000E+000,-9.7337703E-004
 5.2680000E+003, 4.6399896E+002, 3.0231155E-002, 2.4068638E-007, 9.0642807E-020, 5.0481708E-007, 3.0230410E-002, 4.8554632E-008, 5.3749001E-009, 0.0000000E+000, 5.6638907E-008,-1.3459175E-008, 0.0000000E+000, 3.1578573E-003
 5.2800000E+003, 4.6499850E+002, 3.0230811E-002, 1.8369848E-007, 9.0642807E-020, 1.2555682E-007, 3.0230502E-002, 1.5260920E-008, 4.1712940E-009, 0.0000000E+000, 1.4868322E-008,-3.7786960E-009, 0.0000000E+000, 4.5110085E-003
 5.2920000E+003, 4.6599838E+002, 3.0230697E-002, 1.3956861E-007, 9.0642807E-020, 3.1440244E-008, 3.0230528E-002, 5.5623848E-009, 3.2224201E-009, 0.0000000E+000, 3.4075658E-009,-1.0676011E-009, 0.0000000E+000, 4.8898929E-003
 5.3040000E+003, 4.6699835E+002, 3.0230651E-002, 1.0555287E-007, 9.0642807E-020, 1.0357551E-008, 3.0230535E-002, 2.8500944E-009, 2.4778486E-009, 0.0000000E+000, 7.6885254E-010,-3.9660678E-010, 0.0000000E+000, 4.9835546E-003
 5.3160000E+003, 4.6799835E+002, 3.0230623E-002, 7.9455575E-008, 9.0642807E-020, 5.1584537E-009, 3.0230539E-002, 1.9093331E-009, 1.8963571E-009, 0.0000000E+000, 2.3565888E-010,-2.2268287E-010, 0.0000000E+000, 5.0077443E-003
 5.3280000E+003, 4.6899835E+002, 3.0230604E-002, 5.9528148E-008, 9.0642807E-020, 3.1908156E-009, 3.0230541E-002, 1.4060445E-009, 1.4444079E-009, 0.0000000E+000, 1.1690306E-010,-1.5526640E-010, 0.0000000E+000, 5.0170617E-003
 5.3400000E+003, 4.6999835E+002, 3.0230589E-002, 4.4384922E-008, 9.0642807E-020, 2.0812143E-009, 3.0230543E-002, 1.0537913E-009, 1.0948520E-009, 0.0000000E+000, 7.3067698E-011,-1.1412838E-010, 0.0000000E+000, 5.0227279E-003
 5.3520000E+003, 4.7099835E+002, 3.0230578E-002, 3.2933258E-008, 9.0642807E-020, 1.3667650E-009, 3.0230543E-002, 7.8931578E-010, 8.2582474E-010, 0.0000000E+000, 4.7929195E-011,-8.4438165E-011, 0.0000000E+000, 5.0268136E-003
 5.3640000E+003, 4.7199832E+002, 3.0230569E-002, 2.4315927E-008, 9.0642807E-020, 8.9643160E-010, 3.0230545E-002, 5.8904059E-010, 6.1980948E-010, 0.0000000E+000, 3.1603477E-011,-6.2372364E-011, 0.0000000E+000, 5.0298497E-003
 5.3760000E+003, 4.7299832E+002, 3.0230563E-002, 1.7863821E-008, 9.0642807E-020, 5.8642119E-010, 3.0230545E-002, 4.3772230E-010, 4.6284634E-010, 0.0000000E+000, 2.0814458E-011,-4.5938493E-011, 0.0000000E+000, 5.0321138E-003
 5.3880000E+003, 4.7399832E+002, 3.0230559E-002, 1.3057359E-008, 9.0642807E-020, 3.8244763E-010, 3.0230546E-002, 3.2382722E-010, 3.4386977E-010, 0.0000000E+000, 1.3677890E-011,-3.3720450E-011, 0.0000000E+000, 5.0337855E-003
 5.4000000E+003, 4.7499832E+002, 3.0230556E-002, 9.4951895E-009, 9.0642807E-020, 2.4857635E-010, 3.0230546E-002, 2.3845875E-010, 2.5415553E-010, 0.0000000E+000, 8.9635148E-012,-2.4660298E-011, 0.0000000E+000, 5.0350372E-003
 5.4120000E+003, 4.7599832E+002, 3.0230554E-002, 6.8689245E-009, 9.0642807E-020, 1.6097224E-010, 3.0230546E-002, 1.7475590E-010, 1.8686291E-010, 0.0000000E+000, 5.8556120E-012,-1.7962633E-011, 0.0000000E+000, 5.0359648E-003
 5.4240000E+003, 4.7699832E+002, 3.0230552E-002, 4.9428768E-009, 9.0642807E-020, 1.0383385E-010, 3.0230546E-002, 1.2744093E-010, 1.3665763E-010, 0.0000000E+000, 3.8120371E-012,-1.3028740E-011, 0.0000000E+000, 5.0366302E-003
 5.4360000E+003, 4.7799832E+002, 3.0230550E-002, 3.5379004E-009, 9.0642807E-020, 6.6700555E-011, 3.0230546E-002, 9.2467541E-011, 9.9403298E-011, 0.0000000E+000, 2.4723429E-012,-9.4080950E-012, 0.0000000E+000, 5.0371387E-003
 5.4480000E+003, 4.7899832E+002, 3.0230548E-002, 2.5185738E-009, 9.0642807E-020, 4.2661638E-011, 3.0230546E-002, 6.6745429E-011, 7.1910505E-011, 0.0000000E+000, 1.5970491E-012,-6.7621312E-012, 0.0000000E+000, 5.0374912E-003
 5.4600000E+003, 4.7999832E+002, 3.0230548E-002, 1.7830980E-009, 9.0642807E-020, 2.7163520E-011, 3.0230546E-002, 4.7924428E-011, 5.1734096E-011, 0.0000000E+000, 1.0272804E-012,-4.8369486E-012, 0.0000000E+000, 5.0377655E-003
 5.4720000E+003, 4.8099832E+002, 3.0230548E-002, 1.2553795E-009, 9.0642807E-020, 1.7214881E-011, 3.0230546E-002, 3.4225459E-011, 3.7010266E-011, 0.0000000E+000, 6.5786032E-013,-3.4426652E-012, 0.0000000E+000, 5.0379508E-003
 5.4840000E+003, 4.8199832E+002, 3.0230548E-002, 8.7886382E-010, 9.0642807E-020, 1.0857391E-011, 3.0230546E-002, 2.4308272E-011, 2.6326672E-011, 0.0000000E+000, 4.1934628E-013,-2.4377442E-012, 0.0000000E+000, 5.0380887E-003
 5.4960000E+003, 4.8299832E+002, 3.0230548E-002, 6.1176136E-010, 9.0642807E-020, 6.8137878E-012, 3.0230546E-002, 1.7168338E-011, 1.8619386E-011, 0.0000000E+000, 2.6603153E-013,-1.7170790E-012, 0.0000000E+000, 5.0381916E-003
 5.5080000E+003, 4.8399832E+002, 3.0230546E-002, 4.2337311E-010, 9.0642807E-020, 4.2543677E-012, 3.0230546E-002, 1.2056734E-011, 1.3091735E-011, 0.0000000E+000, 1.6793709E-013,-1.2029381E-012, 0.0000000E+000, 5.0382623E-003
 5.5200000E+003, 4.8499832E+002, 3.0230546E-002, 2.9128069E-010, 9.0642807E-020, 2.6424646E-012, 3.0230546E-002, 8.4181629E-012, 9.1507808E-012, 0.0000000E+000, 1.0547500E-013,-8.3809300E-013, 0.0000000E+000, 5.0383131E-003
 5.5320000E+003, 4.8599832E+002, 3.0230546E-002, 1.9921106E-010, 9.0642807E-020, 1.6325179E-012, 3.0230546E-002, 5.8431996E-012, 6.3579099E-012, 0.0000000E+000, 6.5899414E-014,-5.8060983E-013, 0.0000000E+000, 5.0383545E-003
 5.5440000E+003, 4.8699832E+002, 3.0230546E-002, 1.3542358E-010, 9.0642807E-020, 1.0030675E-012, 3.0230546E-002, 4.0317155E-012, 4.3906788E-012, 0.0000000E+000, 4.0952979E-014,-3.9991635E-013, 0.0000000E+000, 5.0383667E-003
 5.5560000E+003, 4.8799832E+002, 3.0230546E-002, 9.1499683E-011, 9.0642807E-020, 6.1288117E-013, 3.0230546E-002, 2.7650005E-012, 3.0135300E-012, 0.0000000E+000, 2.5310835E-014,-2.7384039E-013, 0.0000000E+000, 5.0383895E-003
 5.5680000E+003, 4.8899832E+002, 3.0230546E-002, 6.1440464E-011, 9.0642807E-020, 3.7234720E-013, 3.0230546E-002, 1.8846359E-012, 2.0554697E-012, 0.0000000E+000, 1.5555779E-014,-1.8638964E-013, 0.0000000E+000, 5.0384025E-003
 5.5800000E+003, 4.8999832E+002, 3.0230546E-002, 4.0998094E-011, 9.0642807E-020, 2.2490478E-013, 3.0230546E-002, 1.2765783E-012, 1.3931668E-012, 0.0000000E+000, 9.5058357E-015,-1.2609431E-013, 0.0000000E+000, 5.0384081E-003
 5.5920000E+003, 4.9099832E+002, 3.0230546E-002, 2.7183882E-011, 9.0642807E-020, 1.3504608E-013, 3.0230546E-002, 8.5924361E-013, 9.3824460E-013, 0.0000000E+000, 5.7750080E-015,-8.4776045E-014, 0.0000000E+000, 5.0384151E-003
 5.6040000E+003, 4.9199832E+002, 3.0230546E-002, 1.7908609E-011, 9.0642807E-020, 8.0603269E-014, 3.0230546E-002, 5.7463881E-013, 6.2778943E-013, 0.0000000E+000, 3.4876281E-015,-5.6638261E-014, 0.0000000E+000, 5.0384183E-003
 5.6160000E+003, 4.9299832E+002, 3.0230546E-002, 1.1721373E-011, 9.0642807E-020, 4.7815217E-014, 3.0230546E-002, 3.8180749E-013, 4.1731169E-013, 0.0000000E+000, 2.0935131E-015,-3.7597736E-014, 0.0000000E+000, 5.0384211E-003
 5.6280000E+003, 4.9399832E+002, 3.0230546E-002, 7.6212214E-012, 9.0642807E-020, 2.8188908E-014, 3.0230546E-002, 2.5201461E-013, 2.7556185E-013, 0.0000000E+000, 1.2489429E-015,-2.4796181E-014, 0.0000000E+000, 5.0384160E-003
 5.6400000E+003, 4.9499832E+002, 3.0230546E-002, 4.9222427E-012, 9.0642807E-020, 1.6513734E-014, 3.0230546E-002, 1.6523409E-013, 1.8073928E-013, 0.0000000E+000, 7.4043157E-016,-1.6245613E-014, 0.0000000E+000, 5.0384304E-003
 5.6520000E+003, 4.9599832E+002, 3.0230546E-002, 3.1575944E-012, 9.0642807E-020, 9.6122231E-015, 3.0230546E-002, 1.0760365E-013, 1.1773986E-013, 0.0000000E+000, 4.3617165E-016,-1.0572375E-014, 0.0000000E+000, 5.0384281E-003
 5.6640000E+003, 4.9699832E+002, 3.0230546E-002, 2.0117161E-012, 9.0642807E-020, 5.5586673E-015, 3.0230546E-002, 6.9593440E-014, 7.6171789E-014, 0.0000000E+000, 2.5527903E-016,-6.8336314E-015, 0.0000000E+000, 5.0384211E-003
 5.6760000E+003, 4.9799832E+002, 3.0230546E-002, 1.2727872E-012, 9.0642807E-020, 3.1933227E-015, 3.0230546E-002, 4.4697566E-014, 4.8935763E-014, 0.0000000E+000, 1.4842720E-016,-4.3866248E-015, 0.0000000E+000, 5.0384221E-003
 5.6880000E+003, 4.9899832E+002, 3.0230546E-002, 7.9962263E-013, 9.0642807E-020, 1.8222050E-015, 3.0230546E-002, 2.8505844E-014, 3.1216308E-014, 0.0000000E+000, 8.5725114E-017,-2.7961919E-015, 0.0000000E+000, 5.0384309E-003
 5.7000000E+003, 4.9999832E+002, 3.0230546E-002, 4.9878743E-013, 9.0642807E-020, 1.0327403E-015, 3.0230546E-002, 1.8050042E-014, 1.9770643E-014, 0.0000000E+000, 4.9176182E-017,-1.7697768E-015, 0.0000000E+000, 5.0384253E-003
 5.7120000E+003, 5.0099832E+002, 3.0230546E-002, 3.0889275E-013, 9.0642807E-020, 5.8127477E-016, 3.0230546E-002, 1.1346882E-014, 1.2430963E-014, 0.0000000E+000, 2.8016220E-017,-1.1120970E-015, 0.0000000E+000, 5.0384230E-003
 5.7240000E+003, 5.0199832E+002, 3.0230546E-002, 1.8989867E-013, 9.0642807E-020, 3.2488179E-016, 3.0230546E-002, 7.0808964E-015, 7.7587871E-015, 0.0000000E+000, 1.5849967E-017,-6.9374042E-016, 0.0000000E+000, 5.0384235E-003
 5.7360000E+003, 5.0299832E+002, 3.0230546E-002, 1.1588254E-013, 9.0642807E-020, 1.8029333E-016, 3.0230546E-002, 4.3860374E-015, 4.8067087E-015, 0.0000000E+000, 8.9036307E-018,-4.2957482E-016, 0.0000000E+000, 5.0384235E-003
 5.7480000E+003, 5.0399832E+002, 3.0230546E-002, 7.0186790E-014, 9.0642807E-020, 9.9334750E-017, 3.0230546E-002, 2.6964203E-015, 2.9554678E-015, 0.0000000E+000, 4.9657154E-018,-2.6401310E-016, 0.0000000E+000, 5.0384230E-003
 5.7600000E+003, 5.0499832E+002, 3.0230546E-002, 4.2188400E-014, 9.0642807E-020, 5.4330864E-017, 3.0230546E-002, 1.6451008E-015, 1.8033842E-015, 0.0000000E+000, 2.7493389E-018,-1.6103269E-016, 0.0000000E+000, 5.0384249E-003
